999,1.0,109,111,2,0.018,0.06,109.0,60.0,30.74,18.0,1.7076,1.8167,30.64,0.0,1595.82,60,0.906,0.933,60000,9943.554688,-2351.707275,0.7257,0.013846,inf,0.7738,1.0,2352.77
195,1.0,107,108,1,0.0093,0.087,107.0,60.0,31.11,18.0,1.7283,1.7833,31.01,0.0,1893.02,60,0.98,0.817,11760,3177.231689,-972.217407,0.2214,0.009162,inf,0.7718,1.0,972.68,2.0,1.5435,13.1093,13.1093,0.7718,0.2282,10.1173,2.9919
196,1.0,102,106,4,0.0377,0.0869,102.0,60.0,26.75,18.0,1.4862,1.7,26.65,0.0,1401.14,60,0.974,0.805,11820,3822.650146,-983.132446,0.2219,0.010971,inf,0.7681,1.0,983.58,-5.0,3.8407,8.7509,8.7509,0.0,1.0,0.0,8.7509
197,1.0,94,98,4,0.0408,0.0869,94.0,60.0,24.36,18.0,1.3535,1.5667,24.26,0.0,1410.87,60,0.973,0.855,11880,3593.426025,-996.084473,0.2223,0.011206,inf,0.7752,1.0,996.51,-8.0,6.2016,6.3633,6.3633,0.0,1.0,0.0,6.3633
198,1.0,109,111,2,0.018,0.0868,109.0,60.0,30.74,18.0,1.7076,1.8167,30.64,0.0,1893.28,60,0.972,0.838,11940,3440.808105,-1010.402344,0.2228,0.011292,inf,0.7765,1.0,1010.85,15.0,11.6473,12.736,12.736,0.7765,0.2235,9.8893,2.8467
199,1.0,115,116,1,0.0086,0.0867,115.0,60.0,33.51,18.0,1.8616,1.9167,33.41,0.0,2285.42,60,0.974,0.831,12000,3536.476074,-1019.934875,0.2233,0.011549,inf,0.7802,1.0,1020.42,6.0,4.681,15.5086,15.5086,0.7802,0.2198,12.0992,3.4094
200,1.0,108,111,3,0.027,0.0867,108.0,60.0,29.48,18.0,1.6378,1.8,29.38,0.0,1855.31,60,0.96,0.864,12060,3663.035156,-1026.42688,0.2242,0.011605,inf,0.7692,1.0,1026.9,-7.0,5.3842,11.4811,11.4811,0.0,1.0,0.0,11.4811
201,1.0,107,111,4,0.036,0.0866,107.0,60.0,28.24,18.0,1.5691,1.7833,28.14,0.0,1743.89,60,0.977,0.836,12120,4001.05957,-1022.965454,0.2254,0.012426,inf,0.7713,1.0,1023.43,-1.0,0.7713,10.2441,10.2441,0.0,1.0,0.0,10.2441
202,1.0,103,106,3,0.0283,0.0865,103.0,60.0,27.98,18.0,1.5547,1.7167,27.88,0.0,1608.06,60,0.97,0.788,12180,3722.457031,-1043.357056,0.227,0.012555,inf,0.7709,1.0,1043.83,-4.0,3.0836,9.9849,9.9849,0.0,1.0,0.0,9.9849
203,1.0,110,111,1,0.009,0.0865,110.0,60.0,32.01,18.0,1.7783,1.8333,31.91,0.0,1914.76,60,0.96,0.864,12240,3742.006592,-1050.36084,0.2288,0.012534,inf,0.7668,1.0,1050.85,7.0,5.3673,14.009,14.009,0.7668,0.2332,10.7414,3.2676
204,1.0,91,93,2,0.0215,0.0864,91.0,60.0,25.34,18.0,1.4079,1.5167,25.24,0.0,1862.54,60,0.975,0.843,12300,3894.48584,-1037.95874,0.2306,0.013323,inf,0.7728,1.0,1038.45,-19.0,14.683,7.343,7.343,0.0,1.0,0.0,7.343
